RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
3216,55995092,Surname_3216,351,France,Female,39.0,4,225066.0182832847,4,1,1,47034.048776200754,1
3217,54264878,Surname_3217,446,France,Male,19.0,1,184348.5139322233,3,1,1,122869.15236186878,1
3218,67283514,Surname_3218,571,Spain,Female,30.0,1,152439.56173068698,4,0,1,57319.01065616496,1
3219,50811938,Surname_3219,482,Germany,Male,34.0,2,194115.30747381004,1,0,1,105986.80222929727,0
3220,37593521,Surname_3220,824,France,,36.0,7,180140.95422007891,1,0,0,111007.0939836347,1
3221,79896675,Surname_3221,353,Germany,Female,27.0,8,119146.94998469453,1,0,0,71947.78989356912,1
3222,74019928,Surname_3222,706,Spain,Male,54.0,3,79431.3289822107,3,1,0,50194.72622879648,1
3223,44494220,Surname_3223,383,Germany,Male,39.0,6,80812.65582383978,2,1,1,60959.50526874009,0
3224,10900184,Surname_3224,711,Germany,Female,46.0,4,232645.53756734802,3,1,1,32506.38298158768,0
3225,19185295,Surname_3225,740,Spain,Female,20.0,9,51104.019940192426,2,0,0,50236.1701166613,0
3226,76413951,Surname_3226,437,Spain,Male,26.0,9,68366.14864630536,2,0,0,63053.09168072591,1
3227,72770078,Surname_3227,794,France,Male,50.0,4,5921.4218135210385,3,0,0,60729.22113234668,0
3228,96531720,Surname_3228,834,Germany,Male,57.0,6,219023.95170672008,3,1,1,43165.93428418874,0
3229,78775578,Surname_3229,774,France,Male,24.0,2,245258.29301545685,4,0,0,53996.131087571935,0
3230,52685274,Surname_3230,684,Germany,Female,19.0,9,77361.94907123593,2,1,1,57329.45171701633,1
3231,58208259,Surname_3231,692,Germany,Female,33.0,1,2428.0652688438986,1,0,0,109609.93324739925,1
3232,51024341,Surname_3232,711,Germany,Male,51.0,2,247866.1087541252,1,1,0,64601.05636350183,1
3233,81861370,Surname_3233,821,Germany,Female,40.0,3,188922.98295714197,2,0,0,75956.07223241229,1
3234,66163066,Surname_3234,809,Spain,Female,54.0,8,201683.3945182676,3,1,0,147959.704121546,0
3235,95091821,Surname_3235,482,France,Female,36.0,0,202107.23249550743,1,1,0,69298.30591121095,1
3236,50288829,Surname_3236,833,Spain,Male,43.0,9,231742.5050364165,3,0,0,81541.66265440555,1
3237,28626128,Surname_3237,753,Germany,Male,48.0,8,45767.02494476692,4,0,1,62896.80675795607,1
3238,33459567,Surname_3238,516,Spain,Female,39.0,1,227010.52237871801,4,1,1,15246.90577314974,1
3239,99467789,Surname_3239,757,Germany,Male,20.0,8,192137.65334140108,2,0,1,103156.19843154991,1
3240,11312242,Surname_3240,454,Germany,Female,24.0,6,65745.12396407395,2,1,1,25913.253648215075,1
3241,23458290,Surname_3241,566,Germany,Male,56.0,1,6135.043871489249,2,0,0,102131.52580854586,1
3242,87441662,Surname_3242,486,Spain,Male,18.0,8,221333.7996650513,4,0,0,10841.014902132903,0
3243,38321827,Surname_3243,720,Germany,Female,33.0,7,74667.83216483209,4,1,1,134912.28804945655,1
3244,86339322,Surname_3244,739,Germany,Male,25.0,1,154530.72559266465,2,1,1,104066.48211695133,1
3245,41999543,Surname_3245,823,France,Female,57.0,6,104047.29754539185,2,1,1,22363.584799937373,0
3246,81892264,Surname_3246,373,France,Female,20.0,6,92184.44437870021,3,0,1,32846.687007246546,1
3247,31202092,Surname_3247,783,Spain,Female,28.0,0,16824.174021606657,3,0,1,121641.87141611207,1
3248,13934681,Surname_3248,386,Germany,,51.0,5,8347.46390680402,2,0,0,51085.86446278128,0
3249,72161825,Surname_3249,491,France,Male,52.0,0,36033.39449206036,1,1,0,134217.17740133006,1
3250,90579428,Surname_3250,706,Germany,Male,51.0,3,174780.01880157457,3,0,0,22265.709910014928,1
3251,83672585,Surname_3251,432,Spain,Male,20.0,3,180993.36261117918,1,1,0,112941.30092251091,1
3252,55440366,Surname_3252,716,Spain,Female,38.0,2,59949.902812295564,2,0,0,136634.18545569674,1
3253,52321518,Surname_3253,574,Spain,Male,50.0,8,179806.1272100805,2,0,0,128146.37296202162,0
3254,93889032,Surname_3254,693,Germany,Male,21.0,4,45621.36739886921,4,0,0,33079.95295613396,0
3255,54899169,Surname_3255,355,Spain,Male,28.0,5,90166.35266693046,3,0,1,110360.6736986171,1
3256,48848679,Surname_3256,679,France,,39.0,7,186502.73318007565,1,1,1,65903.23990530132,1
3257,63140466,Surname_3257,374,Germany,Female,37.0,0,139660.42649843686,2,0,0,100674.08658815292,1
3258,61814774,Surname_3258,447,France,Male,46.0,0,21308.441512842113,1,0,1,75371.40006187884,1
3259,95599890,Surname_3259,634,France,Female,56.0,0,196565.60500308868,1,0,1,134698.7845303659,0
3260,80780592,Surname_3260,557,France,Male,52.0,1,201315.29950853734,3,1,0,70658.75640295897,1
3261,59665062,Surname_3261,562,France,Female,43.0,8,180503.5527101806,1,1,1,54081.451160945115,1
3262,77090218,Surname_3262,771,Spain,Male,35.0,2,109461.61850675786,1,0,0,122452.97290432102,1
3263,32802555,Surname_3263,668,Spain,Female,31.0,7,67239.54201340354,3,1,1,95932.75818017668,1
3264,42553737,Surname_3264,431,France,Male,28.0,0,150329.92631862464,3,1,0,72461.19271986868,1
3265,28703947,Surname_3265,469,France,Male,48.0,2,218843.15309900866,3,1,0,146195.09432219033,0
3266,43535430,Surname_3266,485,France,Male,55.0,9,217192.6894838383,4,0,1,63367.37891195529,1
3267,31128538,Surname_3267,542,France,Male,19.0,5,113855.75141869402,2,1,0,37869.03591524417,0
3268,28980106,Surname_3268,400,Germany,Female,40.0,5,40756.170708870275,1,0,0,129607.10754907042,0
3269,62287337,Surname_3269,397,France,Female,25.0,8,4207.768564729791,2,0,1,11556.95637148098,1
3270,25440270,Surname_3270,497,Germany,Male,30.0,4,134706.00805467836,2,0,0,61821.22883517783,0
3271,66410242,Surname_3271,771,France,Female,19.0,8,93814.23193462116,3,1,0,142015.2821826064,1
3272,68661030,Surname_3272,674,Spain,Male,52.0,4,236147.12226699118,2,0,1,118932.70930408225,0
3273,49288619,Surname_3273,354,France,Female,56.0,7,175159.1946084958,3,0,0,47446.318891506904,1
3274,15041688,Surname_3274,710,France,Female,40.0,7,92655.8860015354,4,1,0,116365.5613215965,0
3275,41487999,Surname_3275,456,Spain,Female,39.0,2,144744.60373630337,4,0,1,126327.14196346093,1
3276,65321342,Surname_3276,558,France,Male,40.0,1,71315.12116330565,4,0,0,125177.72750365933,1
3277,73036471,Surname_3277,760,France,Female,25.0,4,172496.94390642975,1,1,0,16917.179271167108,1
3278,61300376,Surname_3278,373,Germany,Female,47.0,8,156114.20979010616,2,1,1,123967.93803257159,1
3279,31077307,Surname_3279,350,Spain,Female,55.0,2,185893.41952738626,2,1,1,124866.12087983222,1
3280,36083466,Surname_3280,838,Germany,Male,50.0,9,12565.170518071129,1,0,1,46099.21797651728,0
3281,15700842,Surname_3281,708,Germany,Male,52.0,4,14252.618123233224,1,0,1,61922.7663053891,1
3282,58218772,Surname_3282,497,Spain,Female,47.0,7,239112.4531484719,1,1,1,105684.36943592333,0
3283,16563544,Surname_3283,756,Spain,Female,20.0,9,71593.72855232934,1,1,0,125228.98887594117,0
3284,87218826,Surname_3284,754,France,Male,39.0,8,249115.47892019554,1,1,1,58188.2319174941,1
3285,24565065,Surname_3285,403,Germany,Male,33.0,1,37273.11177866874,1,0,1,44485.196378431574,1
3286,34665959,Surname_3286,535,Germany,Male,44.0,2,71054.09139614194,2,1,0,119570.4500532905,0
3287,57356141,Surname_3287,432,Spain,Female,19.0,7,30715.76283042343,2,0,0,34781.96988821125,1
3288,37043963,Surname_3288,774,Spain,Male,27.0,6,113169.75671133395,1,1,1,46574.37293737974,0
3289,47437609,Surname_3289,373,Spain,Female,41.0,8,183866.96976113817,3,0,0,93548.6327464602,1
3290,94473102,Surname_3290,836,France,Female,21.0,8,188485.7001303855,3,1,1,84266.77948872803,0
3291,34593606,Surname_3291,494,Germany,Male,52.0,7,126889.56696963478,4,0,1,25280.32290165643,1
3292,16689932,Surname_3292,610,France,Male,51.0,1,191845.97442183187,1,1,1,33020.71521920589,0
3293,37720248,Surname_3293,843,France,Male,58.0,8,55267.357776322715,2,1,0,129249.76894903042,0
3294,34698102,Surname_3294,611,France,Male,19.0,6,248848.26102371173,4,0,1,58829.37344092085,1
3295,24337719,Surname_3295,702,Germany,Female,51.0,0,215291.34346757826,4,1,0,16383.025307794549,0
3296,51761571,Surname_3296,787,Spain,Female,38.0,3,133272.5165895949,1,1,1,52824.69512755784,1
3297,77803197,Surname_3297,372,Germany,Male,45.0,6,99131.4743271405,4,0,0,118248.35990035496,0
3298,26240714,Surname_3298,579,Germany,Male,45.0,8,223711.12672903837,1,0,1,37891.760061468274,0
3299,34131662,Surname_3299,775,France,Female,59.0,0,183524.30501571935,3,1,0,18565.191709160365,0
3300,36542020,Surname_3300,386,France,Male,30.0,1,136216.50557422993,4,0,1,31842.843043581164,0
3301,12274937,Surname_3301,801,Spain,Male,37.0,8,216806.91402090597,4,1,1,90815.44504820197,1
3302,38667114,Surname_3302,577,France,Female,34.0,6,46016.35408534066,2,1,0,28944.230881753316,0
3303,12266302,Surname_3303,402,France,Male,25.0,5,108181.34867744475,1,1,0,131281.28786652777,1
3304,33374278,Surname_3304,373,Germany,Female,51.0,0,215701.52672127038,2,1,1,100823.97306882817,1
3305,74049677,Surname_3305,621,Germany,Female,32.0,0,11528.884516591315,4,0,0,149283.44492244942,1
3306,11947588,Surname_3306,774,France,Male,23.0,1,32681.52510852565,3,1,1,149812.73735802362,1
3307,43264133,Surname_3307,434,Germany,Female,21.0,0,99113.19840336766,2,1,0,106097.9301957659,0
3308,53046773,Surname_3308,667,Spain,Female,48.0,6,154055.69332184567,4,0,1,146275.41371581628,1
3309,48232866,Surname_3309,416,Spain,Male,49.0,5,3370.1575109842397,2,1,1,25115.783976545827,0
3310,42332038,Surname_3310,464,Germany,Female,43.0,2,147188.32364587823,4,1,0,29972.073930023,1
3311,64611512,Surname_3311,646,France,Female,43.0,6,212778.3865946997,4,0,0,54425.27157881152,1
3312,10497851,Surname_3312,753,France,,19.0,8,240247.01294787845,3,1,0,145310.63990766343,1
3313,56619359,Surname_3313,715,France,Female,50.0,2,156417.6369062792,4,0,1,100163.85805011104,0
3314,39943651,Surname_3314,728,Germany,Male,28.0,4,204109.254532369,3,0,0,98303.00168741902,0
3315,16744433,Surname_3315,410,Germany,Male,20.0,5,139171.80856762518,3,1,0,79677.73682190133,1
3316,67913237,Surname_3316,526,Germany,Male,41.0,7,86619.55955050052,3,0,1,117029.07507333215,1
3317,31826338,Surname_3317,506,Spain,Male,28.0,8,93193.00683963811,2,1,1,84095.56901467998,1
3318,35025373,Surname_3318,749,Spain,Female,46.0,0,83289.53278181855,2,1,0,94848.35922067703,1
3319,45464877,Surname_3319,517,France,Female,34.0,7,24272.614928107283,4,0,1,83512.16161736722,0
3320,49480199,Surname_3320,433,Germany,Female,30.0,1,238334.79949611914,2,0,0,97395.75849639843,1
3321,83233437,Surname_3321,447,France,Male,54.0,8,238988.22599854713,2,1,1,22112.426472800675,0
3322,86757729,Surname_3322,388,Spain,Male,22.0,9,54970.385716610894,1,1,0,75372.49578852451,0
3323,12883231,Surname_3323,683,Spain,Female,44.0,7,17244.909993095443,2,1,0,30009.37574996811,0
3324,42713167,Surname_3324,679,France,Male,58.0,2,146884.94254812572,1,0,0,12817.567886333742,1
3325,45149479,Surname_3325,600,Spain,Male,26.0,2,140182.0994636997,3,0,0,112393.4041113919,0
3326,51833564,Surname_3326,454,Spain,Male,48.0,1,202109.89468584186,2,1,1,45488.64519298863,1
3327,15923897,Surname_3327,795,France,Female,54.0,1,191343.9469602329,4,1,0,88809.95613560005,1
3328,20790664,Surname_3328,641,Germany,Female,40.0,0,95804.11102180883,1,0,1,88902.94086967057,0
3329,68160612,Surname_3329,573,Germany,Female,37.0,0,243156.35798809232,2,0,1,16868.715076115226,0
3330,34607076,Surname_3330,474,Germany,Male,27.0,7,202777.65648612066,3,1,0,16501.726064806444,1
3331,67273889,Surname_3331,786,France,Female,52.0,2,235894.9741935372,3,0,1,127217.99720413136,0
3332,87157298,Surname_3332,585,France,Female,23.0,0,183860.47996485318,2,0,0,139805.0180783054,0
3333,72214226,Surname_3333,471,Germany,Male,43.0,3,73394.23739548739,3,1,1,128308.91307898004,1
3334,55352853,Surname_3334,475,Spain,Male,56.0,9,94931.59595008932,3,1,1,31751.995789242977,1
3335,95978375,Surname_3335,576,Spain,Female,42.0,2,217692.1586847757,3,0,0,97433.20024105429,0
3336,34261703,Surname_3336,549,Spain,Male,53.0,1,178331.8919385189,4,0,0,121234.28385278487,0
3337,56885630,Surname_3337,829,Spain,Female,18.0,5,154515.84773977072,2,0,1,115154.2887946619,1
3338,19195629,Surname_3338,699,France,Male,27.0,6,21651.56146004929,1,0,0,122141.25383712357,0
3339,65300130,Surname_3339,466,Germany,Female,33.0,1,135110.73664948155,2,0,1,60931.36245631626,0
3340,66689213,Surname_3340,607,France,Male,18.0,5,80676.52549201185,4,1,0,73114.44764735454,0
3341,33481079,Surname_3341,422,Spain,Male,56.0,7,172666.3271798795,3,0,0,25985.853284457276,0
3342,89454075,Surname_3342,548,France,Female,30.0,4,149482.9056117992,1,1,1,26500.733272530524,0
3343,26566307,Surname_3343,501,Germany,Male,44.0,4,186598.86253856425,1,1,1,58894.78528911963,1
3344,63754986,Surname_3344,394,Germany,Male,38.0,9,238355.4803057884,4,0,1,126626.54179257751,0
3345,48221766,Surname_3345,640,Spain,Female,35.0,1,143736.67373682518,1,0,1,82203.48633123659,1
3346,22841456,Surname_3346,448,France,Male,31.0,1,99932.4333808583,2,0,1,127638.52841931499,0
3347,27110632,Surname_3347,799,France,Female,19.0,0,62045.28907769027,4,0,0,51977.71167104729,1
3348,37980827,Surname_3348,500,Germany,Female,45.0,6,120666.73206459203,3,1,0,38768.59791139378,1
3349,43900596,Surname_3349,596,Spain,Male,43.0,4,118806.48963533854,4,0,1,57363.89168489205,1
3350,20618641,Surname_3350,594,France,Female,18.0,1,68471.70060761076,2,0,1,129367.67560485042,0
3351,30724522,Surname_3351,818,Spain,Female,20.0,9,100105.4125064551,3,0,0,53275.59337124539,0
3352,56070586,Surname_3352,502,Spain,Male,48.0,8,172315.8617847777,1,0,0,32785.30824930149,1
3353,87788793,Surname_3353,486,Spain,Male,36.0,8,216109.6643549039,3,0,1,54834.59848993944,1
3354,69312631,Surname_3354,670,France,Male,26.0,4,166232.99642036977,4,0,1,30511.228162237978,0
3355,23819423,Surname_3355,552,Germany,Male,30.0,9,231460.50056373203,3,0,0,104100.10282680343,1
3356,63781145,Surname_3356,828,France,Male,38.0,6,32976.39172760397,4,0,1,29465.10307281379,0
3357,21480964,Surname_3357,778,Spain,Male,55.0,7,214614.1082004731,2,1,1,74783.48994988868,0
3358,89488830,Surname_3358,503,France,Female,47.0,5,165909.10923300445,4,0,1,89490.85018461371,1
3359,41436518,Surname_3359,420,Germany,Male,45.0,1,215703.96496177957,1,0,0,82982.32599913272,1
3360,29043140,Surname_3360,633,Spain,Female,29.0,1,167730.4396165022,3,0,0,109072.0914641096,1
3361,16989872,Surname_3361,534,Spain,Male,51.0,4,106865.01089065772,4,1,0,107997.59071282456,1
3362,99683198,Surname_3362,447,France,Male,36.0,8,191784.77577931312,4,0,0,129290.32612180564,1
3363,27508518,Surname_3363,718,Germany,Female,25.0,0,80692.05067136958,1,0,1,58762.28037538936,0
3364,48095605,Surname_3364,396,Spain,Female,50.0,3,24174.3530483009,4,0,1,33037.46478753193,1
3365,91174482,Surname_3365,756,Spain,Male,22.0,5,204600.75900956802,1,1,1,39515.05558987579,0
3366,52294886,Surname_3366,730,Germany,Female,40.0,7,36747.74875197068,1,0,0,41662.01377322024,0
3367,33541882,Surname_3367,703,Germany,Female,28.0,0,161402.27460917135,1,0,0,88661.48639896682,1
3368,14009626,Surname_3368,672,France,Female,57.0,0,67658.12248350355,4,1,0,129821.81373603678,1
3369,81980188,Surname_3369,372,France,Male,41.0,0,177976.19632914904,4,1,1,19384.28218354002,1
3370,35235073,Surname_3370,602,France,Male,34.0,0,140812.46245175277,3,0,0,82551.90879343337,0
3371,13580326,Surname_3371,388,France,Male,34.0,6,22352.574656133384,1,1,1,106501.54263439654,1
3372,11647136,Surname_3372,601,France,Male,53.0,6,140974.40871183798,3,0,1,140460.9743192483,1
3373,62893992,Surname_3373,436,Germany,Male,38.0,3,7342.4544954875655,1,1,0,60526.470370208175,0
3374,11067773,Surname_3374,566,Germany,Male,36.0,2,169188.71088896936,2,0,0,112791.22503014501,1
3375,95698778,Surname_3375,612,France,Female,24.0,3,14160.259985704693,3,0,0,137372.0357979791,1
3376,27443185,Surname_3376,809,France,Female,50.0,6,46859.31740969726,3,1,0,60272.76172855455,0
3377,11472230,Surname_3377,472,Spain,Female,20.0,5,83415.97106841647,1,0,1,87235.94343327098,1
3378,52746090,Surname_3378,652,Spain,Female,58.0,1,232659.10616132317,3,1,0,14940.343056230146,1
3379,24646262,Surname_3379,404,Spain,Female,41.0,5,129098.38726222348,3,0,1,134527.4294981161,0
3380,84175595,Surname_3380,800,France,Male,24.0,1,228798.51804210513,1,1,1,94700.61253581433,1
3381,43805414,Surname_3381,585,Spain,Female,27.0,0,233958.58572335844,2,1,0,118065.55795144918,1
3382,67417759,Surname_3382,396,Germany,Female,58.0,5,26138.63720747636,3,0,0,43116.51747338978,1
3383,55646363,Surname_3383,605,Spain,Female,47.0,7,150924.44850379173,4,1,1,120932.19004301516,1
3384,36496717,Surname_3384,807,Spain,Female,36.0,8,132535.27277248714,4,0,1,115025.97326993894,0
3385,29898328,Surname_3385,605,Germany,,51.0,0,232472.47005197385,4,1,1,17307.751033803885,0
3386,39701949,Surname_3386,827,Spain,Male,37.0,5,78782.43903893858,1,1,1,35324.417150940004,0
3387,12565730,Surname_3387,409,Spain,Female,56.0,4,189470.68112635645,3,1,0,58338.408778858575,0
3388,16687408,Surname_3388,649,France,Female,38.0,0,203906.6649629407,3,1,0,140532.94505681662,1
3389,47982443,Surname_3389,721,Spain,Female,21.0,1,246348.16669828148,4,0,1,84097.49606443592,1
3390,99370978,Surname_3390,842,Germany,Female,24.0,6,135365.29444010716,1,0,1,120092.84102079665,1
3391,48798723,Surname_3391,445,Germany,Female,43.0,8,92494.7686279039,2,1,0,50289.682863636095,0
3392,96790248,Surname_3392,532,Germany,Female,39.0,3,31172.434197040493,2,0,0,122841.95664490887,0
3393,77785680,Surname_3393,672,Spain,Male,34.0,4,173163.25088970657,3,1,1,69370.0040575421,1
3394,13227355,Surname_3394,841,Germany,Female,31.0,7,154733.43736829763,3,1,1,104344.03828402632,0
3395,32825382,Surname_3395,841,France,Female,59.0,5,66595.61126623723,2,0,0,64146.00211633442,1
3396,57865316,Surname_3396,526,France,Female,33.0,8,109031.81993837358,4,1,0,87652.14046993009,0
3397,24970338,Surname_3397,514,France,Female,41.0,5,240597.2903141018,3,1,1,137248.42680382053,1
3398,97009859,Surname_3398,364,France,Female,41.0,9,191241.61646073623,4,1,1,72797.07807652128,0
3399,64850877,Surname_3399,748,France,Female,36.0,2,192946.79546127486,1,0,0,110528.2724238805,1
3400,76248193,Surname_3400,726,France,Female,22.0,1,22048.38099655121,4,1,1,59946.52608609487,1
3401,78296228,Surname_3401,442,Germany,Female,55.0,4,164629.07231779408,4,0,1,23602.67331611937,0
3402,39933223,Surname_3402,590,Spain,Female,34.0,6,99022.30046536378,2,0,0,136248.2000648172,1
3403,39228952,Surname_3403,508,France,Male,56.0,5,59082.511366168874,4,0,0,73419.46830329683,1
3404,16522770,Surname_3404,475,Germany,Female,39.0,3,161497.84877787795,2,0,1,131156.99131283816,1
3405,74151157,Surname_3405,823,Germany,Female,31.0,8,196219.7135195879,4,1,0,86422.62425371313,0
3406,91684490,Surname_3406,729,Spain,Male,30.0,7,140922.62326331928,3,0,1,68404.98704504482,0
3407,41510986,Surname_3407,392,France,Male,19.0,6,57242.420395277244,2,1,1,112356.24069965146,1
3408,97854079,Surname_3408,602,Germany,Female,21.0,5,41609.13885562159,1,0,0,127927.93135098384,1
3409,15889393,Surname_3409,692,Germany,Male,23.0,7,233363.7335582948,2,1,1,31121.64839980364,0
3410,67763026,Surname_3410,834,France,Female,58.0,9,195338.63271197112,1,1,1,67171.55004014162,1
3411,58089686,Surname_3411,478,France,Male,45.0,6,159834.26565499874,4,0,0,82218.78167169153,1
3412,37480352,Surname_3412,614,France,Female,39.0,6,45235.12607026042,3,0,0,92977.90950735757,0
3413,96214750,Surname_3413,496,Germany,Male,21.0,0,217353.01661345028,2,0,0,15538.246093321071,0
3414,20726687,Surname_3414,582,Spain,Male,24.0,1,96716.16853256711,2,0,0,62516.58730551892,0
3415,46086242,Surname_3415,602,Spain,Female,39.0,6,219622.6867171389,3,1,0,108671.19166589284,1
3416,95805795,Surname_3416,661,France,Female,38.0,5,56246.492802152825,3,1,1,129689.38601218368,0
3417,31742632,Surname_3417,813,Germany,Male,29.0,3,183722.82302571763,3,1,0,20903.64344237627,0
3418,15011517,Surname_3418,463,Spain,Female,40.0,9,6082.826190516227,1,1,0,45908.53617994687,1
3419,18379363,Surname_3419,480,Germany,Male,44.0,6,24525.598986231606,2,1,1,75115.73899747962,1
